Made with swmfpy (https://gitlab.umich.edu/swmf_software/swmfpy), Oct 8 2024


   year   month     day    hour     min     sec    msec      bx      by      bz      vx      vy      vz density temperature
#COORD
GSM

#START
   2024      05      14      16      33      09     519   -2.36    0.99    3.02 -478.53   21.54   -1.61    0.97 2081866.23
   2024      05      14      16      34      11     405   -1.91    1.14    3.22 -483.58   20.81   -3.11    0.91 2122447.4
   2024      05      14      16      35      12     893   -2.38    0.95    2.92 -487.63   22.49   -2.72    0.96 1831967.75
   2024      05      14      16      36      13     961   -2.27     1.1     2.9 -490.73   22.15   -1.05    0.91 1973592.34
   2024      05      14      16      37      09     849   -2.67    0.82    2.75 -479.79   24.47    -3.3    1.06 1817483.12
   2024      05      14      16      38      14     016   -2.01    0.57    3.17 -490.87   25.73  -11.67    1.04 1775944.62
   2024      05      14      16      39      13     161   -2.61    0.81    2.77 -488.87    23.7   -5.91    0.98 1628067.88
   2024      05      14      16      40      09     923   -2.05    1.11    3.03 -480.38   23.23   -9.78    0.89 1943745.88
   2024      05      14      16      41      08     775   -2.11    0.94    2.93 -477.75   21.94   -2.72    0.86 2165081.96
   2024      05      14      16      42      12     997   -2.06    1.49    2.85 -489.01    20.7   -3.84     0.9 1969759.92
   2024      05      14      16      43      07     598   -2.19    1.82     2.3  -475.3   15.87    5.43    0.83 2280448.05
   2024      05      14      16      44      12     593   -1.91    1.95    2.44 -488.48   12.35    5.37    0.72 2276243.9
   2024      05      14      16      45      15     551   -1.79    1.78    2.75 -496.67   19.06   -3.05    0.84 1930404.43
   2024      05      14      16      46      10     849   -1.34    2.09    2.64 -484.26    3.11    5.59     0.7 2574204.03
   2024      05      14      16      47      17     608   -0.76    2.77    2.28 -503.01  -17.44     6.7    0.66 2427343.18
   2024      05      14      16      48      07     128   -1.96    1.59    2.63 -474.65   21.07   -1.95    0.93 2104373.06
   2024      05      14      16      49      04     447   -1.64    2.17    2.35 -468.74    5.73    4.27    0.73 2676532.05
   2024      05      14      16      50      11     662   -1.14    1.61    2.85 -486.69   18.09   -2.67    0.73 2352387.51
   2024      05      14      16      51      13     309   -1.74    2.28    2.19 -491.58    0.18    7.78    0.63 2428177.45
   2024      05      14      16      52      08     853   -1.85     1.5    2.66 -479.68   17.35    2.03    0.77 2202107.5
   2024      05      14      16      53      02     000   -1.52    1.63    2.73 -463.48   13.13    0.72    0.72 2586948.45
   2024      05      14      16      54      10     268   -1.52     1.5    2.68 -483.73   13.51    2.55    0.77 2338028.85
   2024      05      14      16      55      09     337    -1.7    1.71    2.52 -481.47   12.69    4.94    0.71 2365571.99
   2024      05      14      16      56      07     709   -1.72    2.17    2.05 -477.66    1.02    4.47    0.75 2560506.6
   2024      05      14      16      57      12     230   -1.11    2.59    2.28 -489.28  -15.94    5.84    0.67 2535211.29
   2024      05      14      16      58      05     067   -1.29    2.59    2.21 -471.33  -10.42    6.79    0.61 2858129.73
   2024      05      14      16      59      06     106   -1.74    2.35    2.12 -474.07   -4.23    6.55    0.62 2595912.79
   2024      05      14      17      00      11     758   -1.38    2.81    1.53 -487.98   -25.8    8.88    0.68 2461825.99
   2024      05      14      17      01      19     758   -0.83     3.2    0.84 -510.95   -31.0   15.33    0.82 2110193.57
   2024      05      14      17      02      15     051   -1.35    2.83    1.82 -498.07   -8.54    3.82    0.72 2293872.42
   2024      05      14      17      03      05     202   -1.44    2.66    2.04 -472.42   -6.45     5.3    0.73 2818290.86
   2024      05      14      17      04      13     266   -1.52    2.94    1.72  -493.0  -18.57    9.24    0.75 2408315.67
   2024      05      14      17      05      09     661   -1.72    1.84    2.65 -483.76   11.54   -3.29    0.82 2199284.11
   2024      05      14      17      06      11     182   -1.35     2.2    2.33 -488.06    0.76    1.06    0.69 2356320.17
   2024      05      14      17      07      09     292   -1.56    2.25    2.36 -483.23   -1.28    2.98    0.74 2401718.32
   2024      05      14      17      08      14     720   -1.51     2.1    2.52 -497.93   13.59    1.24    0.73 2063967.71
   2024      05      14      17      09      15     347   -1.74    1.68     2.6 -499.73   18.23    2.72    0.79 1830505.61
   2024      05      14      17      10      14     794   -1.56    1.32    2.91 -497.96   24.99   -6.38    1.03 1814551.46
   2024      05      14      17      11      14     785   -1.14    0.95    3.28 -498.05   24.72    -9.1    1.06 1813540.39
   2024      05      14      17      12      11     627   -2.03    1.67    2.55 -489.77    18.6    1.83    0.81 2211717.88
   2024      05      14      17      13      09     928   -1.37    1.22    3.05 -485.28    21.1    1.98    0.84 2106551.41
   2024      05      14      17      14      12     435   -1.83    1.52    2.42 -492.23   19.06    3.45    0.83 1932477.81
   2024      05      14      17      15      15     338   -0.98    0.74    3.15 -500.31   24.39   -6.39     1.0 1890029.66
   2024      05      14      17      16      12     257   -2.03    1.74    2.17  -492.0   15.11   13.36    0.74 2076855.02
   2024      05      14      17      17      01     456   -2.56    1.52    2.08 -465.08    17.4   13.52    0.87 2213856.32
   2024      05      14      17      18      10     836    -2.1    1.66    2.39 -488.46   19.12    6.26    0.79 1990447.36
   2024      05      14      17      19      09     464   -2.17    1.77    2.22  -485.0   15.23   12.04    0.73 2187790.61
   2024      05      14      17      19      57     404   -2.26    1.79    2.36 -456.65    15.8    8.84    0.86 2419865.89
   2024      05      14      17      21      06     916   -2.57     1.3    2.35 -478.66    20.6    8.15    0.95 1812973.87
   2024      05      14      17      22      10     089   -1.78    1.23    2.99 -486.96   22.14   -1.63    0.89 1905692.82
   2024      05      14      17      23      05     728   -2.37    1.19    2.47 -476.07   18.54     8.6     0.9 1903315.3
   2024      05      14      17      24      13     836   -1.89    1.48    2.56 -497.59   16.46   11.11    0.76 1852391.4
   2024      05      14      17      25      06     876   -1.92     1.6     2.5 -479.13    19.1   10.34    0.82 2082813.33
   2024      05      14      17      26      14     250   -1.32   -0.89    3.03 -498.31   29.49  -16.91    1.19 1878953.8
   2024      05      14      17      27      20     640   -0.61   -1.45    3.07  -517.9   30.19  -18.17     1.1 1853216.67
   2024      05      14      17      28      12     591    -1.9   -0.39    2.84 -494.29   26.43   -9.84    1.18 1680493.17
   2024      05      14      17      29      20     490   -0.91     0.2    3.25 -517.92   29.07  -14.26    1.05 1755285.62
   2024      05      14      17      30      15     980   -1.69   -0.57    3.04 -504.16   27.26  -14.47    1.22 1496583.48
   2024      05      14      17      31      19     680   -1.66   -0.86    2.96 -515.65   29.28  -13.01     1.2 1568523.35
   2024      05      14      17      32      12     542   -1.99    0.67     2.7 -494.99   23.58    0.85    1.07 1576841.16
   2024      05      14      17      33      10     220   -3.09   -0.11    1.54  -488.7   23.83   10.36    1.25 1503092.65
   2024      05      14      17      34      16     502   -1.41    1.74    2.54 -507.06   10.96   10.02    0.74 2032165.47
   2024      05      14      17      35      20     144   -0.87   -0.77    3.32  -517.9   28.57    -9.5    1.17 1916371.11
